Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,QualSF,TotalBath,meanRmsSF
54,20,RL,4.23410650459726,10.825203541055348,NaN,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,3,CBlock,3,Gd,GLQ,1810,Unf,0,32,GasA,4,Y,SBrkr,0,0,2,0,1,0,1,Typ,1,4,Attchd,Fin,3,3,3,Y,857,72,0,0,0,NaN,NaN,0,11,2006,WD,Normal,12.861001210669146,10.409009134710212,2.5,5.911880067765139
55,80,RL,4.110873864173311,8.872767529910936,NaN,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,No,ALQ,384,Unf,0,0,GasA,3,Y,SBrkr,0,0,0,0,0,3,1,Min1,1,3,Detchd,Unf,2,3,3,Y,0,50,0,0,0,MnPrv,NaN,0,2,2007,WD,Normal,11.775297421715827,9.073489189226986,1.0,5.42788257090268
56,20,RL,4.61512051684126,9.227787285579904,NaN,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,CBlock,3,No,BLQ,490,Unf,0,935,GasA,4,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,RFn,2,3,3,Y,0,0,0,407,0,NaN,NaN,0,7,2008,WD,Normal,12.103491596905931,9.746892220313054,2.0,5.320917198465278
57,160,FV,3.2188758248682006,7.880804344674901,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,3,PConc,3,No,GLQ,649,Unf,0,321,GasA,5,Y,SBrkr,756,0,1,0,1,3,1,Typ,0,4,Attchd,Fin,2,3,3,Y,115,0,0,0,0,NaN,NaN,0,8,2009,WD,Abnorml,12.058158312538197,9.983822525188403,3.5,5.519172587344234
58,60,RL,4.499809670330265,9.362718052397065,NaN,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,860,GasA,5,Y,SBrkr,860,0,0,0,1,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,0,70,0,0,0,NaN,NaN,0,8,2006,WD,Normal,12.188422799337028,9.801510196423664,2.5,5.508230929091365
59,60,RL,4.204692619390966,9.52390946537981,NaN,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,3,PConc,3,Gd,Unf,0,Unf,0,1410,GasA,5,Y,SBrkr,1519,0,0,0,1,3,1,Typ,1,4,BuiltIn,Fin,3,3,3,Y,192,0,37,0,0,NaN,NaN,0,10,2006,New,Partial,12.991755706536901,10.681687944129537,3.5,5.688668836846153
60,20,RL,4.110873864173311,8.881975184248867,NaN,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,Av,ALQ,632,Unf,0,148,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,196,0,0,0,0,MnPrv,NaN,0,1,2008,WD,Normal,11.735276702486741,8.962007209588313,1.0,5.278114659230517
61,20,RL,4.1588830833596715,9.47830431356186,NaN,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,ALQ,941,Unf,0,217,GasA,5,Y,SBrkr,0,0,1,0,1,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,50,0,0,0,NaN,NaN,0,5,2006,New,Partial,11.970356641102999,9.539428268486581,2.5,5.449320240084564
62,75,RM,4.110873864173311,8.881975184248867,NaN,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,7,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,2,No,Unf,0,Unf,0,530,GasA,3,N,SBrkr,530,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,1,3,3,N,0,0,144,0,0,NaN,NaN,0,3,2007,WD,Normal,11.522885696764481,9.012620873002131,1.0,5.2266423298411455
63,120,RL,3.8066624897703196,8.770749549138642,NaN,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,3,PConc,4,Mn,GLQ,24,Unf,0,1346,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,1,4,Attchd,RFn,2,3,3,Y,120,49,0,0,0,NaN,NaN,0,10,2007,WD,Normal,12.218500103788143,9.995200360459327,2.0,5.435176549265234
64,70,RM,3.9318256327243257,9.239996256883693,NaN,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,6,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,576,GasA,4,Y,SBrkr,808,0,0,0,0,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,12,11,64,0,0,GdPrv,NaN,0,4,2010,WD,Normal,11.849404844423074,9.680531483645991,2.0,5.25227342804663
65,60,RL,4.248495242049359,9.145908511816794,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,PConc,3,No,GLQ,739,Unf,0,318,GasA,5,Y,SBrkr,977,0,1,0,1,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,576,36,0,0,0,GdPrv,NaN,0,2,2009,WD,Normal,12.299112067295642,9.98220630724752,3.5,5.5422434570447745
66,60,RL,4.343805421853684,9.16868469670735,NaN,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,3,PConc,3,Av,Unf,0,Unf,0,1143,GasA,5,Y,SBrkr,1330,0,0,0,1,4,1,Typ,1,4,BuiltIn,RFn,3,3,3,Y,192,151,0,0,0,NaN,NaN,0,10,2007,WD,Normal,12.666660207428574,10.272599831178495,2.5,5.619595388428333
67,20,RL,4.248495242049359,9.898525260706313,NaN,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,5,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3,CBlock,3,Gd,GLQ,912,Unf,0,1035,GasA,3,Y,SBrkr,0,0,1,0,0,3,1,Min1,1,4,Attchd,RFn,2,3,3,Y,301,0,0,0,0,NaN,NaN,0,7,2010,WD,Normal,12.100717685412471,10.277771543160718,3.0,5.756645964213269
68,20,RL,4.290459441148391,9.274816391160547,NaN,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,3,PConc,3,Av,GLQ,1013,Unf,0,440,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,144,29,0,0,0,NaN,NaN,0,6,2007,WD,Normal,12.328294703023394,9.929398934320629,3.0,5.357933076222391
69,30,RM,3.871201010907891,8.435766192720509,NaN,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,CBlock,3,No,Unf,0,Unf,0,747,GasA,3,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Attchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,6,2010,WD,Normal,11.289794413577894,8.695674048824253,1.0,5.2351112906442445
70,50,RL,4.406719247264253,9.654641503869545,NaN,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,3,CBlock,3,No,BLQ,603,Unf,0,701,GasW,3,Y,SBrkr,983,0,0,0,0,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,21,114,0,0,NaN,NaN,0,7,2006,WD,Normal,12.323860125621126,10.132135924484782,2.0,5.792142148634003
71,20,RL,4.564348191467836,9.521641310026597,NaN,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,4,CBlock,3,Gd,ALQ,1880,Unf,0,343,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,2,4,Attchd,Fin,2,3,3,Y,300,0,0,0,0,NaN,NaN,0,2,2007,WD,Normal,12.404927602627597,10.345702374674325,3.0,5.630763652752696
72,20,RL,4.248495242049359,8.935903526274423,NaN,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,CBlock,3,No,ALQ,565,Unf,0,280,GasA,3,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,6,2007,WD,Normal,11.771443882099637,8.818926087090677,2.0,5.357764825191457
73,60,RL,4.31748811353631,9.224440496354964,NaN,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,PConc,3,No,Unf,0,Unf,0,832,GasA,4,Y,SBrkr,833,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,0,94,0,0,291,NaN,NaN,0,12,2009,WD,Normal,12.128116509451258,9.789814808047552,2.5,5.507072180410146
74,20,RL,4.454347296253507,9.23024103368252,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,CBlock,3,No,ALQ,320,BLQ,362,404,GasA,4,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,Unf,2,3,3,Y,0,0,0,0,0,GdWo,NaN,0,5,2010,WD,Normal,11.88380602959621,9.292933670280036,2.0,5.204006687076795
75,50,RM,4.110873864173311,8.66406026722579,NaN,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4,CBlock,3,No,Unf,0,Unf,0,840,GasA,4,N,SBrkr,765,0,0,0,0,3,2,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,202,0,0,NaN,NaN,0,5,2010,WD,Normal,11.58432477200052,8.9005490139363,2.0,5.306409536445373
76,180,RM,3.091042453358316,7.3758821482150125,NaN,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,5,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,CBlock,3,Gd,GLQ,462,Unf,0,0,GasA,3,Y,SBrkr,462,0,1,0,0,2,1,Typ,0,4,BuiltIn,Unf,1,3,3,Y,120,101,0,0,0,GdWo,NaN,0,11,2009,WD,Normal,11.418625774449598,8.665785595466064,2.0,5.291292751611072
77,20,RL,4.248495242049359,9.04499391938819,NaN,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,No,ALQ,228,Unf,0,724,GasA,5,Y,FuseA,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,4,2008,WD,Normal,11.818577604251555,8.938137870372788,1.0,5.476463551931511
78,50,RM,3.9318256327243257,9.063694791634697,NaN,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,No,BLQ,336,GLQ,41,295,GasA,3,Y,SBrkr,213,0,1,0,0,2,1,Min1,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,MnPrv,NaN,0,1,2008,WD,Normal,11.751950239425476,9.188708071849069,2.0,5.371412921618587
79,90,RL,4.290459441148391,9.285355075781629,NaN,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,No,Unf,0,Unf,0,1768,GasA,3,N,SBrkr,0,0,0,0,0,4,2,Typ,0,4,Attchd,Unf,0,3,3,Y,0,0,0,0,0,NaN,NaN,0,4,2010,WD,Normal,11.824087219587643,9.557116483735667,2.0,5.402677381872279
80,50,RM,4.110873864173311,9.25349564229011,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,No,Unf,0,Unf,0,440,GasA,4,Y,SBrkr,548,0,0,0,1,2,1,Typ,0,4,Detchd,Unf,2,3,3,Y,74,0,128,0,0,MnPrv,NaN,0,5,2009,WD,Normal,11.608244735642321,9.03013657115323,1.5,5.5093883366279774
81,60,RL,4.61512051684126,9.472781556562168,NaN,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,4,CBlock,3,No,Rec,448,Unf,0,448,GasA,3,Y,SBrkr,960,0,0,0,1,4,1,Typ,1,4,Attchd,Fin,1,3,3,Y,0,72,0,0,252,NaN,NaN,0,6,2009,WD,Normal,12.173037959397275,9.810769011532921,2.5,5.593781579441872
82,120,RM,3.4965075614664802,8.412054873292933,NaN,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,4,PConc,4,No,GLQ,1201,Unf,0,36,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Attchd,Fin,2,3,3,Y,0,199,0,0,0,NaN,NaN,0,3,2006,WD,Normal,11.941462360646149,9.645040605352682,3.0,5.592478405097527
83,20,RL,4.3694478524670215,9.230829038403499,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3,PConc,3,No,GLQ,33,Unf,0,1530,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,1,4,Attchd,RFn,3,3,3,Y,144,99,0,0,0,NaN,NaN,0,10,2008,WD,Normal,12.409017571151187,10.126991039065885,2.0,5.566434283504978
84,20,RL,4.394449154672439,9.09301972939964,NaN,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,CBlock,3,No,Unf,0,Unf,0,1065,GasA,4,Y,SBrkr,0,0,0,0,1,3,1,Typ,0,4,Detchd,Unf,2,3,3,Y,74,0,0,0,0,NaN,NaN,0,7,2007,COD,Normal,11.748005492256807,9.273409063443166,1.5,5.184588601219693
85,80,RL,4.248495242049359,9.051461866908694,NaN,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,5,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,PConc,3,No,Unf,0,Unf,0,384,GasA,4,Y,SBrkr,670,0,0,0,1,3,1,Typ,1,3,BuiltIn,Fin,2,3,3,Y,120,72,0,0,0,NaN,Shed,700,5,2009,WD,Normal,12.034696963475044,9.47324295306374,2.5,5.354562665212486
86,60,RL,4.804021044733257,9.684086987500752,NaN,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,3,CBlock,3,No,Unf,0,Unf,0,1288,GasA,5,Y,SBrkr,1116,0,0,0,1,4,1,Typ,1,3,Attchd,Unf,2,3,3,Y,127,82,0,0,0,NaN,NaN,0,4,2006,WD,Normal,12.468440756144114,10.296913817032536,2.5,5.596774512167776
87,60,RL,4.812184355372417,9.385301574363845,NaN,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,Av,Unf,0,Unf,0,684,GasA,5,Y,SBrkr,876,0,0,0,1,3,1,Typ,1,4,BuiltIn,Fin,2,3,3,Y,100,38,0,0,0,NaN,NaN,0,3,2009,WD,Normal,12.066816325306588,9.5078490052457,2.5,5.564520407322694
88,160,FV,3.713572066704308,8.281977058867758,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,PConc,3,Av,Unf,0,Unf,0,612,GasA,5,Y,SBrkr,612,0,0,0,1,2,1,Typ,0,4,Detchd,RFn,2,3,3,Y,0,234,0,0,0,NaN,NaN,0,6,2009,New,Partial,12.010671928196443,9.307194813340065,2.5,5.726847747587197
89,50,C (all),4.663439094112067,9.044403844431551,NaN,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,2,1982,Hip,CompShg,Plywood,Plywood,None,0.0,2,CBlock,2,No,Unf,0,Unf,0,1013,GasA,3,N,SBrkr,0,513,0,0,0,2,1,Typ,0,4,Attchd,Unf,0,3,3,N,0,0,156,0,0,MnPrv,NaN,0,10,2009,ConLD,Abnorml,11.350418300109132,8.712595487748722,1.0,5.13481756399467
90,20,RL,4.110873864173311,8.996032669324372,NaN,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,GLQ,588,Unf,0,402,GasA,5,Y,SBrkr,0,0,1,0,0,3,1,Typ,0,4,Attchd,Unf,0,3,3,Y,0,0,0,0,0,NaN,NaN,0,8,2007,WD,Normal,11.724813914587886,8.97727273946428,2.0,5.293304824724492
91,20,RL,4.110873864173311,8.881975184248867,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,Slab,3,No,Unf,0,Unf,0,0,GasA,3,Y,FuseA,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,29,0,0,0,NaN,NaN,0,7,2006,WD,Normal,11.60733523953139,8.333510708982942,1.0,5.564520407322694
92,20,RL,4.454347296253507,9.04793908261736,NaN,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,3,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,CBlock,3,No,Rec,600,Unf,0,635,GasA,3,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Attchd,Unf,2,3,3,Y,0,0,0,0,0,GdWo,NaN,0,12,2006,WD,Abnorml,11.498836682527127,9.421492310438014,1.0,5.331913315976553
93,30,RL,4.394449154672439,9.500095294588894,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,BrkTil,3,No,ALQ,713,Unf,0,163,GasA,5,Y,SBrkr,0,0,1,0,0,2,1,Typ,0,4,Detchd,Unf,2,3,3,Y,0,0,44,0,0,NaN,NaN,0,8,2009,WD,Normal,12.004574385508691,9.127067452782361,2.0,5.266826699456666
94,190,C (all),4.110873864173311,8.881975184248867,NaN,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,2,Mn,Rec,1046,Unf,0,168,GasW,5,N,SBrkr,1031,0,0,1,0,4,2,Typ,1,4,Detchd,Unf,2,3,3,Y,0,0,0,0,99,NaN,NaN,0,11,2007,WD,Normal,11.804855999911272,9.953752818683679,2.5,5.5434398245810215
95,60,RL,4.248495242049359,9.141847375530883,NaN,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,3,No,GLQ,648,Unf,0,176,GasA,5,Y,SBrkr,881,0,1,0,1,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,0,162,0,0,0,NaN,NaN,0,5,2007,WD,Normal,12.229549885708273,9.658928824466434,3.5,5.5457353245498195
96,60,RL,4.248495242049359,9.186662244621605,NaN,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,PConc,4,No,ALQ,310,Unf,0,370,GasA,4,Y,SBrkr,790,0,0,0,1,3,1,Typ,1,3,BuiltIn,Fin,2,3,3,Y,232,63,0,0,0,NaN,Shed,480,4,2009,WD,Normal,12.128116509451258,9.465060106725137,2.5,5.5053315359323625
97,20,RL,4.3694478524670215,9.236495329453033,NaN,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,3,PConc,3,Av,ALQ,1162,Unf,0,426,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,RFn,2,3,3,Y,158,29,0,0,0,NaN,NaN,0,8,2006,WD,Normal,12.273735966890268,10.009332950619468,2.0,5.582242390122105
98,20,RL,4.30406509320417,9.298534382712099,NaN,Reg,HLS,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,CBlock,3,No,Rec,520,Unf,0,440,GasA,3,Y,FuseF,0,0,1,0,0,3,1,Typ,0,4,Attchd,Fin,1,3,3,P,120,0,0,0,0,NaN,NaN,0,5,2007,WD,Normal,11.459007676978688,8.946505025998682,2.0,5.081404364984463
99,30,RL,4.454347296253507,9.271059107010888,NaN,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,No,ALQ,108,Unf,0,350,GasA,2,N,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Basment,Unf,1,2,3,Y,0,0,77,0,0,NaN,Shed,400,5,2010,COD,Abnorml,11.326607934898927,8.774312958285378,1.0,5.123963979403259
100,20,RL,4.356708826689592,9.140025198061156,NaN,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,3,No,ALQ,569,Unf,0,381,GasA,2,Y,SBrkr,0,0,1,0,1,3,1,Typ,0,4,Attchd,Unf,0,3,3,Y,352,0,0,0,0,NaN,Shed,400,1,2010,WD,Normal,11.767187766223199,9.071193240566025,2.5,5.3238226569563984
101,20,RL,4.248495242049359,9.268986567408916,NaN,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,PConc,3,Mn,ALQ,1200,Unf,0,410,GasA,4,Y,SBrkr,0,0,1,0,0,3,1,Typ,2,3,Attchd,RFn,2,3,3,Y,168,68,0,0,0,NaN,NaN,0,2,2010,WD,Normal,12.230770136157428,9.868947866261383,3.0,5.595949769852986
102,60,RL,4.356708826689592,9.127719343287845,NaN,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3,CBlock,3,No,Unf,0,Unf,0,741,GasA,3,Y,SBrkr,755,0,0,0,1,3,1,Typ,1,3,Attchd,Fin,2,3,3,Y,192,46,0,0,0,NaN,NaN,0,6,2010,WD,Normal,12.08954444723597,9.605014129006127,2.5,5.51515536529897
103,90,RL,4.174387269895637,8.856376036730422,NaN,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,Slab,3,No,Unf,0,Unf,0,0,GasA,3,Y,SBrkr,0,0,0,0,0,4,2,Typ,0,4,Attchd,Unf,2,3,3,Y,0,0,0,0,0,NaN,NaN,0,6,2009,WD,Alloca,11.68658461118553,8.94585385712759,2.0,5.2620423106833245
104,20,RL,4.553876891600541,9.249849505070895,NaN,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,No,Unf,0,Unf,0,1226,GasA,5,Y,SBrkr,0,0,0,0,0,3,1,Typ,0,4,Attchd,RFn,3,3,3,Y,0,36,0,0,0,NaN,NaN,0,5,2010,WD,Normal,12.200562492481511,9.750627705891793,2.0,5.32463467486541
105,50,RM,4.248495242049359,8.95660873889395,NaN,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,2,PConc,3,No,LwQ,224,Unf,0,816,GasA,5,Y,FuseF,592,0,0,0,1,4,1,Typ,2,3,Detchd,Unf,1,3,3,Y,0,0,0,0,184,NaN,NaN,0,6,2007,WD,Normal,12.040614105490253,9.903837491300417,1.5,5.5634251169612785
106,60,FV,4.330733340286331,9.145908511816794,NaN,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,3,PConc,3,No,Unf,0,Unf,0,1053,GasA,5,Y,SBrkr,939,0,0,0,1,3,1,Typ,1,4,Attchd,RFn,2,3,3,Y,140,45,0,0,0,NaN,NaN,0,8,2008,WD,Normal,12.429220196836383,10.100738771884387,2.5,5.404177757247514
107,30,RM,4.110873864173311,9.287394001418473,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,No,Unf,0,Unf,0,641,GasA,4,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,2,2,N,0,0,0,0,0,NaN,Shed,450,8,2007,WD,Normal,11.51293546492023,8.817742129574842,1.0,5.167639042905921
108,20,RM,3.9318256327243257,8.699681400989514,NaN,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,No,ALQ,104,BLQ,169,516,GasA,5,Y,SBrkr,0,0,0,0,0,2,1,Typ,0,4,Detchd,Unf,1,3,3,Y,0,0,0,0,0,NaN,NaN,0,4,2008,WD,Partial,11.652696102959753,8.973478148521036,1.0,5.067645548813036
